CaneID,Date,FlowerCount,FlowerPercentage,information,Treatment
89,2019-10-17,0,0,NA,Budup 4% + AB 2%                       VL
89,2019-10-21,0,0,NA,Budup 4% + AB 2%                       VL
89,2019-10-24,10,1,NA,Budup 4% + AB 2%                       VL
89,2019-10-29,10,1,NA,Budup 4% + AB 2%                       VL
90,2019-10-14,0,0,NA,3% HiCane                                      VL
90,2019-10-17,0,0,NA,3% HiCane                                      VL
90,2019-10-21,4,0.3333333333333333,NA,3% HiCane                                      VL
90,2019-10-24,12,1,NA,3% HiCane                                      VL
90,2019-10-29,12,1,NA,3% HiCane                                      VL
91,2019-10-14,0,0,NA,Budup 1% + AB 2%                       VL
91,2019-10-17,0,0,NA,Budup 1% + AB 2%                       VL
91,2019-10-21,4,0.36363636363636365,NA,Budup 1% + AB 2%                       VL
91,2019-10-24,11,1,NA,Budup 1% + AB 2%                       VL
91,2019-10-29,11,1,NA,Budup 1% + AB 2%                       VL
92,2019-10-14,0,0,NA,Budup 4% + AB 2%                        M
92,2019-10-17,0,0,NA,Budup 4% + AB 2%                        M
92,2019-10-21,11,0.2558139534883721,NA,Budup 4% + AB 2%                        M
92,2019-10-24,43,1,NA,Budup 4% + AB 2%                        M
92,2019-10-29,43,1,NA,Budup 4% + AB 2%                        M
93,2019-10-14,1,0.02,NA,Untreated control
93,2019-10-17,24,0.48,NA,Untreated control
93,2019-10-21,47,0.94,NA,Untreated control
93,2019-10-24,50,1,NA,Untreated control
93,2019-10-29,50,1,NA,Untreated control
94,2019-10-14,0,0,NA,Budup 4% + AB 2%                        E
94,2019-10-17,20,0.5,NA,Budup 4% + AB 2%                        E
94,2019-10-21,40,1,NA,Budup 4% + AB 2%                        E
94,2019-10-24,40,1,NA,Budup 4% + AB 2%                        E
94,2019-10-29,40,1,NA,Budup 4% + AB 2%                        E
95,2019-10-14,0,0,NA,Budup 6% + AB 2%                        E
95,2019-10-17,8,0.16,NA,Budup 6% + AB 2%                        E
95,2019-10-21,48,0.96,NA,Budup 6% + AB 2%                        E
95,2019-10-24,50,1,NA,Budup 6% + AB 2%                        E
95,2019-10-29,50,1,NA,Budup 6% + AB 2%                        E
96,2019-10-14,0,0,NA,Budup 4% + AB 2%                         L
96,2019-10-17,0,0,NA,Budup 4% + AB 2%                         L
96,2019-10-21,4,0.25,NA,Budup 4% + AB 2%                         L
96,2019-10-24,16,1,NA,Budup 4% + AB 2%                         L
96,2019-10-29,16,1,NA,Budup 4% + AB 2%                         L
97,2019-10-14,0,0,NA,Budup 2% + AB 2%                       VL
97,2019-10-17,0,0,NA,Budup 2% + AB 2%                       VL
97,2019-10-21,5,0.29411764705882354,NA,Budup 2% + AB 2%                       VL
97,2019-10-24,5,0.29411764705882354,Value smaller than max: previous = 3 : new = 5,Budup 2% + AB 2%                       VL
97,2019-10-29,17,1,NA,Budup 2% + AB 2%                       VL
98,2019-10-14,0,0,NA,3% HiCane                                       M
98,2019-10-17,0,0,NA,3% HiCane                                       M
98,2019-10-21,0,0,NA,3% HiCane                                       M
98,2019-10-24,8,1,NA,3% HiCane                                       M
98,2019-10-29,8,1,NA,3% HiCane                                       M
99,2019-10-14,0,0,NA,Budup Lonza 4% + AB 2%           M
99,2019-10-17,0,0,NA,Budup Lonza 4% + AB 2%           M
99,2019-10-21,0,0,NA,Budup Lonza 4% + AB 2%           M
99,2019-10-24,9,1,NA,Budup Lonza 4% + AB 2%           M
99,2019-10-29,9,1,NA,Budup Lonza 4% + AB 2%           M
100,2019-10-14,0,0,NA,Untreated control
100,2019-10-17,1,0.037037037037037035,NA,Untreated control
100,2019-10-21,16,0.5925925925925926,NA,Untreated control
100,2019-10-24,27,1,NA,Untreated control
100,2019-10-29,27,1,NA,Untreated control
101,2019-10-14,0,0,NA,Budup 6% + AB 2%                        E
101,2019-10-17,0,0,NA,Budup 6% + AB 2%                        E
101,2019-10-21,20,0.5714285714285714,NA,Budup 6% + AB 2%                        E
101,2019-10-24,35,1,NA,Budup 6% + AB 2%                        E
101,2019-10-29,35,1,NA,Budup 6% + AB 2%                        E
102,2019-10-14,0,0,NA,Budup 4% + AB 2%                       VL
102,2019-10-17,0,0,NA,Budup 4% + AB 2%                       VL
102,2019-10-21,0,0,NA,Budup 4% + AB 2%                       VL
102,2019-10-24,1,0.07692307692307693,NA,Budup 4% + AB 2%                       VL
102,2019-10-29,13,1,NA,Budup 4% + AB 2%                       VL
103,2019-10-14,0,0,NA,3% HiCane + 0.2% Driftstop E
103,2019-10-17,0,0,NA,3% HiCane + 0.2% Driftstop E
103,2019-10-21,23,0.5609756097560976,NA,3% HiCane + 0.2% Driftstop E
103,2019-10-24,41,1,NA,3% HiCane + 0.2% Driftstop E
103,2019-10-29,41,1,NA,3% HiCane + 0.2% Driftstop E
104,2019-10-14,0,0,NA,3% HiCane                                      VL
104,2019-10-17,0,0,NA,3% HiCane                                      VL
104,2019-10-21,0,0,NA,3% HiCane                                      VL
104,2019-10-24,11,1,NA,3% HiCane                                      VL
104,2019-10-29,11,1,NA,3% HiCane                                      VL
105,2019-10-14,0,0,NA,Budup 2% + AB 2%                        M
105,2019-10-17,0,0,NA,Budup 2% + AB 2%                        M
105,2019-10-21,4,0.2857142857142857,NA,Budup 2% + AB 2%                        M
105,2019-10-24,14,1,NA,Budup 2% + AB 2%                        M
105,2019-10-29,14,1,NA,Budup 2% + AB 2%                        M
106,2019-10-14,0,0,NA,Budup 4% + AB 2%                        M
106,2019-10-17,0,0,NA,Budup 4% + AB 2%                        M
106,2019-10-21,2,0.10526315789473684,NA,Budup 4% + AB 2%                        M
106,2019-10-24,19,1,NA,Budup 4% + AB 2%                        M
106,2019-10-29,19,1,NA,Budup 4% + AB 2%                        M
107,2019-10-14,0,0,NA,Budup 6% + AB 2%                        M
107,2019-10-17,0,0,NA,Budup 6% + AB 2%                        M
107,2019-10-21,4,0.125,NA,Budup 6% + AB 2%                        M
107,2019-10-24,32,1,NA,Budup 6% + AB 2%                        M
107,2019-10-29,32,1,NA,Budup 6% + AB 2%                        M
108,2019-10-14,0,0,NA,Budup 1% + AB 2%                         L
108,2019-10-17,0,0,NA,Budup 1% + AB 2%                         L
108,2019-10-21,8,0.47058823529411764,NA,Budup 1% + AB 2%                         L
108,2019-10-24,17,1,NA,Budup 1% + AB 2%                         L
108,2019-10-29,17,1,NA,Budup 1% + AB 2%                         L
109,2019-10-14,0,0,NA,Budup 1% + AB 2%                        M
109,2019-10-17,0,0,NA,Budup 1% + AB 2%                        M
109,2019-10-21,23,0.71875,NA,Budup 1% + AB 2%                        M
109,2019-10-24,32,1,NA,Budup 1% + AB 2%                        M
109,2019-10-29,32,1,NA,Budup 1% + AB 2%                        M
110,2019-10-14,0,0,NA,2% AB                                                M
110,2019-10-17,0,0,NA,2% AB                                                M
110,2019-10-21,15,0.5769230769230769,NA,2% AB                                                M
110,2019-10-24,26,1,NA,2% AB                                                M
110,2019-10-29,26,1,NA,2% AB                                                M
111,2019-10-14,0,0,NA,Budup 2% + AB 2%                         L
111,2019-10-17,0,0,NA,Budup 2% + AB 2%                         L
111,2019-10-21,2,0.07692307692307693,NA,Budup 2% + AB 2%                         L
111,2019-10-24,26,1,NA,Budup 2% + AB 2%                         L
111,2019-10-29,26,1,NA,Budup 2% + AB 2%                         L
112,2019-10-14,0,0,NA,Budup 1% + AB 2%                        E
112,2019-10-17,3,0.04918032786885246,NA,Budup 1% + AB 2%                        E
112,2019-10-21,35,0.5737704918032787,NA,Budup 1% + AB 2%                        E
112,2019-10-24,61,1,NA,Budup 1% + AB 2%                        E
112,2019-10-29,61,1,NA,Budup 1% + AB 2%                        E
113,2019-10-14,0,0,NA,Budup 4% + AB 2%                         L
113,2019-10-17,0,0,NA,Budup 4% + AB 2%                         L
113,2019-10-21,11,0.2972972972972973,NA,Budup 4% + AB 2%                         L
113,2019-10-24,37,1,NA,Budup 4% + AB 2%                         L
113,2019-10-29,37,1,NA,Budup 4% + AB 2%                         L
114,2019-10-14,0,0,NA,3% HiCane                                        L
114,2019-10-17,0,0,NA,3% HiCane                                        L
114,2019-10-21,12,0.48,NA,3% HiCane                                        L
114,2019-10-24,25,1,NA,3% HiCane                                        L
114,2019-10-29,25,1,NA,3% HiCane                                        L
116,2019-10-14,0,0,NA,Budup 6% + AB 2%                         L
116,2019-10-17,0,0,NA,Budup 6% + AB 2%                         L
116,2019-10-21,1,0.1111111111111111,NA,Budup 6% + AB 2%                         L
116,2019-10-24,9,1,NA,Budup 6% + AB 2%                         L
116,2019-10-29,9,1,NA,Budup 6% + AB 2%                         L
117,2019-10-14,0,0,NA,Budup 1% + AB 2%                       VL
117,2019-10-17,0,0,NA,Budup 1% + AB 2%                       VL
117,2019-10-21,2,0.18181818181818182,NA,Budup 1% + AB 2%                       VL
117,2019-10-24,11,1,NA,Budup 1% + AB 2%                       VL
117,2019-10-29,11,1,NA,Budup 1% + AB 2%                       VL
118,2019-10-14,0,0,NA,Budup 2% + AB 2%                        E
118,2019-10-17,6,0.20689655172413793,NA,Budup 2% + AB 2%                        E
118,2019-10-21,26,0.896551724137931,NA,Budup 2% + AB 2%                        E
118,2019-10-24,29,1,NA,Budup 2% + AB 2%                        E
118,2019-10-29,29,1,NA,Budup 2% + AB 2%                        E
119,2019-10-14,0,0,NA,Budup 4% + AB 2%                        E
119,2019-10-17,1,0.015625,NA,Budup 4% + AB 2%                        E
119,2019-10-21,58,0.90625,NA,Budup 4% + AB 2%                        E
119,2019-10-24,64,1,NA,Budup 4% + AB 2%                        E
119,2019-10-29,64,1,NA,Budup 4% + AB 2%                        E
120,2019-10-14,1,0.02702702702702703,NA,Untreated control
120,2019-10-17,15,0.40540540540540543,NA,Untreated control
120,2019-10-21,29,0.7837837837837838,NA,Untreated control
120,2019-10-24,37,1,NA,Untreated control
120,2019-10-29,37,1,NA,Untreated control
121,2019-10-14,0,0,NA,2% AB                                                M
121,2019-10-17,0,0,NA,2% AB                                                M
121,2019-10-21,5,0.38461538461538464,NA,2% AB                                                M
121,2019-10-24,13,1,NA,2% AB                                                M
121,2019-10-29,13,1,NA,2% AB                                                M
122,2019-10-14,0,0,NA,Budup 4% + AB 2%                        E
122,2019-10-17,3,0.06818181818181818,NA,Budup 4% + AB 2%                        E
122,2019-10-21,32,0.7272727272727273,NA,Budup 4% + AB 2%                        E
122,2019-10-24,44,1,NA,Budup 4% + AB 2%                        E
122,2019-10-29,44,1,NA,Budup 4% + AB 2%                        E
123,2019-10-14,0,0,NA,Budup 6% + AB 2%                        E
123,2019-10-17,4,0.11428571428571428,NA,Budup 6% + AB 2%                        E
123,2019-10-21,28,0.8,NA,Budup 6% + AB 2%                        E
123,2019-10-24,35,1,NA,Budup 6% + AB 2%                        E
123,2019-10-29,35,1,NA,Budup 6% + AB 2%                        E
124,2019-10-14,0,0,NA,Budup 2% + AB 2%                        E
124,2019-10-17,2,0.05405405405405406,NA,Budup 2% + AB 2%                        E
124,2019-10-21,29,0.7837837837837838,NA,Budup 2% + AB 2%                        E
124,2019-10-24,37,1,NA,Budup 2% + AB 2%                        E
124,2019-10-29,37,1,NA,Budup 2% + AB 2%                        E
125,2019-10-14,0,0,NA,Untreated control
125,2019-10-17,0,0,NA,Untreated control
125,2019-10-21,8,0.34782608695652173,NA,Untreated control
125,2019-10-24,23,1,NA,Untreated control
125,2019-10-29,23,1,NA,Untreated control
126,2019-10-14,0,0,NA,Budup 4% + AB 2%                       VL
126,2019-10-17,0,0,NA,Budup 4% + AB 2%                       VL
126,2019-10-21,0,0,NA,Budup 4% + AB 2%                       VL
126,2019-10-24,1,0.025,NA,Budup 4% + AB 2%                       VL
126,2019-10-29,40,1,NA,Budup 4% + AB 2%                       VL
127,2019-10-14,0,0,NA,Budup 2% + AB 2%                        M
127,2019-10-17,0,0,NA,Budup 2% + AB 2%                        M
127,2019-10-21,0,0,NA,Budup 2% + AB 2%                        M
127,2019-10-24,2,0.06060606060606061,NA,Budup 2% + AB 2%                        M
127,2019-10-29,33,1,NA,Budup 2% + AB 2%                        M
128,2019-10-14,0,0,NA,3% HiCane                                      VL
128,2019-10-17,0,0,NA,3% HiCane                                      VL
128,2019-10-21,0,0,NA,3% HiCane                                      VL
128,2019-10-24,6,0.2727272727272727,NA,3% HiCane                                      VL
128,2019-10-29,22,1,NA,3% HiCane                                      VL
129,2019-10-14,0,0,NA,Budup 6% + AB 2%                         L
129,2019-10-17,0,0,NA,Budup 6% + AB 2%                         L
129,2019-10-21,0,0,NA,Budup 6% + AB 2%                         L
129,2019-10-24,10,1,NA,Budup 6% + AB 2%                         L
129,2019-10-29,10,1,NA,Budup 6% + AB 2%                         L
130,2019-10-14,0,0,NA,3% HiCane + 0.2% Driftstop E
130,2019-10-17,0,0,NA,3% HiCane + 0.2% Driftstop E
130,2019-10-21,27,0.7714285714285715,NA,3% HiCane + 0.2% Driftstop E
130,2019-10-24,35,1,NA,3% HiCane + 0.2% Driftstop E
130,2019-10-29,35,1,NA,3% HiCane + 0.2% Driftstop E
131,2019-10-14,0,0,NA,Budup 1% + AB 2%                       VL
131,2019-10-17,0,0,NA,Budup 1% + AB 2%                       VL
131,2019-10-21,0,0,NA,Budup 1% + AB 2%                       VL
131,2019-10-24,1,0.08333333333333333,NA,Budup 1% + AB 2%                       VL
131,2019-10-29,12,1,NA,Budup 1% + AB 2%                       VL
132,2019-10-14,0,0,NA,Budup 4% + AB 2%                        M
132,2019-10-17,0,0,NA,Budup 4% + AB 2%                        M
132,2019-10-21,0,0,NA,Budup 4% + AB 2%                        M
132,2019-10-24,21,1,NA,Budup 4% + AB 2%                        M
132,2019-10-29,21,1,NA,Budup 4% + AB 2%                        M
133,2019-10-14,0,0,NA,Budup 1% + AB 2%                         L
133,2019-10-17,0,0,NA,Budup 1% + AB 2%                         L
133,2019-10-21,4,0.23529411764705882,NA,Budup 1% + AB 2%                         L
133,2019-10-24,17,1,NA,Budup 1% + AB 2%                         L
133,2019-10-29,17,1,NA,Budup 1% + AB 2%                         L
134,2019-10-14,0,0,NA,Budup 6% + AB 2%                        M
134,2019-10-17,0,0,NA,Budup 6% + AB 2%                        M
134,2019-10-21,0,0,NA,Budup 6% + AB 2%                        M
134,2019-10-24,14,1,NA,Budup 6% + AB 2%                        M
134,2019-10-29,14,1,NA,Budup 6% + AB 2%                        M
135,2019-10-14,0,0,NA,Budup 1% + AB 2%                        M
135,2019-10-17,0,0,NA,Budup 1% + AB 2%                        M
135,2019-10-21,2,0.09090909090909091,NA,Budup 1% + AB 2%                        M
135,2019-10-24,22,1,NA,Budup 1% + AB 2%                        M
135,2019-10-29,22,1,NA,Budup 1% + AB 2%                        M
136,2019-10-14,0,0,NA,Budup 1% + AB 2%                        E
136,2019-10-17,4,0.09090909090909091,NA,Budup 1% + AB 2%                        E
136,2019-10-21,39,0.8863636363636364,NA,Budup 1% + AB 2%                        E
136,2019-10-24,44,1,NA,Budup 1% + AB 2%                        E
136,2019-10-29,44,1,NA,Budup 1% + AB 2%                        E
137,2019-10-14,0,0,NA,Budup Lonza 4% + AB 2%           M
137,2019-10-17,0,0,NA,Budup Lonza 4% + AB 2%           M
137,2019-10-21,0,0,NA,Budup Lonza 4% + AB 2%           M
137,2019-10-24,25,1,NA,Budup Lonza 4% + AB 2%           M
137,2019-10-29,25,1,NA,Budup Lonza 4% + AB 2%           M
138,2019-10-14,0,0,NA,3% HiCane                                       M
138,2019-10-17,0,0,NA,3% HiCane                                       M
138,2019-10-21,0,0,NA,3% HiCane                                       M
138,2019-10-24,7,0.2692307692307692,NA,3% HiCane                                       M
138,2019-10-29,26,1,NA,3% HiCane                                       M
139,2019-10-14,0,0,NA,Budup 4% + AB 2%                         L
139,2019-10-17,0,0,NA,Budup 4% + AB 2%                         L
139,2019-10-21,0,0,NA,Budup 4% + AB 2%                         L
139,2019-10-24,12,1,NA,Budup 4% + AB 2%                         L
139,2019-10-29,12,1,NA,Budup 4% + AB 2%                         L
140,2019-10-14,0,0,NA,3% HiCane                                        L
140,2019-10-17,0,0,NA,3% HiCane                                        L
140,2019-10-21,0,0,NA,3% HiCane                                        L
140,2019-10-24,1,0.038461538461538464,NA,3% HiCane                                        L
140,2019-10-29,26,1,NA,3% HiCane                                        L
141,2019-10-14,0,0,NA,Budup 2% + AB 2%                         L
141,2019-10-17,0,0,NA,Budup 2% + AB 2%                         L
141,2019-10-21,1,0.07142857142857142,NA,Budup 2% + AB 2%                         L
141,2019-10-24,14,1,NA,Budup 2% + AB 2%                         L
141,2019-10-29,14,1,NA,Budup 2% + AB 2%                         L
142,2019-10-14,0,0,NA,Untreated control
142,2019-10-17,7,0.19444444444444445,NA,Untreated control
142,2019-10-21,29,0.8055555555555556,NA,Untreated control
142,2019-10-24,36,1,NA,Untreated control
142,2019-10-29,36,1,NA,Untreated control
144,2019-10-14,0,0,NA,Budup 2% + AB 2%                       VL
144,2019-10-17,0,0,NA,Budup 2% + AB 2%                       VL
144,2019-10-21,0,0,NA,Budup 2% + AB 2%                       VL
144,2019-10-24,1,0.06666666666666667,NA,Budup 2% + AB 2%                       VL
144,2019-10-29,15,1,NA,Budup 2% + AB 2%                       VL
145,2019-10-14,0,0,NA,Budup 1% + AB 2%                        E
145,2019-10-17,0,0,NA,Budup 1% + AB 2%                        E
145,2019-10-21,24,0.7272727272727273,NA,Budup 1% + AB 2%                        E
145,2019-10-24,33,1,NA,Budup 1% + AB 2%                        E
145,2019-10-29,33,1,NA,Budup 1% + AB 2%                        E
146,2019-10-14,0,0,NA,Budup Lonza 4% + AB 2%           M
146,2019-10-17,0,0,NA,Budup Lonza 4% + AB 2%           M
146,2019-10-21,1,0.05555555555555555,NA,Budup Lonza 4% + AB 2%           M
146,2019-10-24,18,1,NA,Budup Lonza 4% + AB 2%           M
146,2019-10-29,18,1,NA,Budup Lonza 4% + AB 2%           M
147,2019-10-14,0,0,NA,Budup 2% + AB 2%                       VL
147,2019-10-17,0,0,NA,Budup 2% + AB 2%                       VL
147,2019-10-21,0,0,NA,Budup 2% + AB 2%                       VL
147,2019-10-24,5,1,NA,Budup 2% + AB 2%                       VL
147,2019-10-29,5,1,NA,Budup 2% + AB 2%                       VL
148,2019-10-14,0,0,NA,Budup 1% + AB 2%                         L
148,2019-10-17,0,0,NA,Budup 1% + AB 2%                         L
148,2019-10-21,2,0.09523809523809523,NA,Budup 1% + AB 2%                         L
148,2019-10-24,21,1,NA,Budup 1% + AB 2%                         L
148,2019-10-29,21,1,NA,Budup 1% + AB 2%                         L
149,2019-10-14,0,0,NA,Budup 4% + AB 2%                        M
149,2019-10-17,0,0,NA,Budup 4% + AB 2%                        M
149,2019-10-21,2,0.09523809523809523,NA,Budup 4% + AB 2%                        M
149,2019-10-24,21,1,NA,Budup 4% + AB 2%                        M
149,2019-10-29,21,1,NA,Budup 4% + AB 2%                        M
150,2019-10-14,0,0,NA,Budup 1% + AB 2%                        M
150,2019-10-17,0,0,NA,Budup 1% + AB 2%                        M
150,2019-10-21,0,0,NA,Budup 1% + AB 2%                        M
150,2019-10-24,11,1,NA,Budup 1% + AB 2%                        M
150,2019-10-29,11,1,NA,Budup 1% + AB 2%                        M
152,2019-10-14,0,0,NA,3% HiCane                                        L
152,2019-10-17,0,0,NA,3% HiCane                                        L
152,2019-10-21,0,0,NA,3% HiCane                                        L
152,2019-10-24,1,0.027777777777777776,NA,3% HiCane                                        L
152,2019-10-29,36,1,NA,3% HiCane                                        L
153,2019-10-14,0,0,NA,Untreated control
153,2019-10-17,0,0,NA,Untreated control
153,2019-10-21,3,0.17647058823529413,NA,Untreated control
153,2019-10-24,17,1,NA,Untreated control
153,2019-10-29,17,1,NA,Untreated control
154,2019-10-14,0,0,NA,3% HiCane                                      VL
154,2019-10-17,0,0,NA,3% HiCane                                      VL
154,2019-10-21,3,0.14285714285714285,NA,3% HiCane                                      VL
154,2019-10-24,21,1,NA,3% HiCane                                      VL
154,2019-10-29,21,1,NA,3% HiCane                                      VL
155,2019-10-14,0,0,NA,Budup 6% + AB 2%                         L
155,2019-10-17,0,0,NA,Budup 6% + AB 2%                         L
155,2019-10-21,6,0.14634146341463414,NA,Budup 6% + AB 2%                         L
155,2019-10-24,41,1,NA,Budup 6% + AB 2%                         L
155,2019-10-29,41,1,NA,Budup 6% + AB 2%                         L
156,2019-10-14,0,0,NA,Budup 1% + AB 2%                       VL
156,2019-10-17,0,0,NA,Budup 1% + AB 2%                       VL
156,2019-10-21,0,0,NA,Budup 1% + AB 2%                       VL
156,2019-10-24,1,0.05,NA,Budup 1% + AB 2%                       VL
156,2019-10-29,20,1,NA,Budup 1% + AB 2%                       VL
157,2019-10-14,1,0.016666666666666666,NA,Budup 2% + AB 2%                        E
157,2019-10-17,15,0.25,NA,Budup 2% + AB 2%                        E
157,2019-10-21,53,0.8833333333333333,NA,Budup 2% + AB 2%                        E
157,2019-10-24,60,1,NA,Budup 2% + AB 2%                        E
157,2019-10-29,60,1,NA,Budup 2% + AB 2%                        E
158,2019-10-14,0,0,NA,Budup 4% + AB 2%                       VL
158,2019-10-17,0,0,NA,Budup 4% + AB 2%                       VL
158,2019-10-21,0,0,NA,Budup 4% + AB 2%                       VL
158,2019-10-24,6,0.1935483870967742,NA,Budup 4% + AB 2%                       VL
158,2019-10-29,31,1,NA,Budup 4% + AB 2%                       VL
159,2019-10-14,0,0,NA,Budup 2% + AB 2%                         L
159,2019-10-17,0,0,NA,Budup 2% + AB 2%                         L
159,2019-10-21,18,0.42857142857142855,NA,Budup 2% + AB 2%                         L
159,2019-10-24,42,1,NA,Budup 2% + AB 2%                         L
159,2019-10-29,42,1,NA,Budup 2% + AB 2%                         L
160,2019-10-14,0,0,NA,Budup 4% + AB 2%                        E
160,2019-10-17,15,0.25,NA,Budup 4% + AB 2%                        E
160,2019-10-21,56,0.9333333333333333,NA,Budup 4% + AB 2%                        E
160,2019-10-24,60,1,NA,Budup 4% + AB 2%                        E
160,2019-10-29,60,1,NA,Budup 4% + AB 2%                        E
161,2019-10-14,0,0,NA,Budup 6% + AB 2%                        M
161,2019-10-17,0,0,NA,Budup 6% + AB 2%                        M
161,2019-10-21,1,0.06666666666666667,NA,Budup 6% + AB 2%                        M
161,2019-10-24,15,1,NA,Budup 6% + AB 2%                        M
161,2019-10-29,15,1,NA,Budup 6% + AB 2%                        M
162,2019-10-14,2,0.05714285714285714,NA,Budup 6% + AB 2%                        E
162,2019-10-17,11,0.3142857142857143,NA,Budup 6% + AB 2%                        E
162,2019-10-21,33,0.9428571428571428,NA,Budup 6% + AB 2%                        E
162,2019-10-24,35,1,NA,Budup 6% + AB 2%                        E
162,2019-10-29,35,1,NA,Budup 6% + AB 2%                        E
163,2019-10-14,0,0,NA,Budup 2% + AB 2%                        M
163,2019-10-17,0,0,NA,Budup 2% + AB 2%                        M
163,2019-10-21,11,0.3793103448275862,NA,Budup 2% + AB 2%                        M
163,2019-10-24,29,1,NA,Budup 2% + AB 2%                        M
163,2019-10-29,29,1,NA,Budup 2% + AB 2%                        M
164,2019-10-14,0,0,NA,2% AB                                                M
164,2019-10-17,0,0,NA,2% AB                                                M
164,2019-10-21,10,0.5,NA,2% AB                                                M
164,2019-10-24,20,1,NA,2% AB                                                M
164,2019-10-29,20,1,NA,2% AB                                                M
165,2019-10-14,0,0,NA,3% HiCane + 0.2% Driftstop E
165,2019-10-17,0,0,NA,3% HiCane + 0.2% Driftstop E
165,2019-10-21,28,0.8235294117647058,NA,3% HiCane + 0.2% Driftstop E
165,2019-10-24,34,1,NA,3% HiCane + 0.2% Driftstop E
165,2019-10-29,34,1,NA,3% HiCane + 0.2% Driftstop E
166,2019-10-14,0,0,NA,3% HiCane                                       M
166,2019-10-17,0,0,NA,3% HiCane                                       M
166,2019-10-21,0,0,NA,3% HiCane                                       M
166,2019-10-24,20,1,NA,3% HiCane                                       M
166,2019-10-29,20,1,NA,3% HiCane                                       M
167,2019-10-14,0,0,NA,Untreated control
167,2019-10-17,9,0.20930232558139536,NA,Untreated control
167,2019-10-21,41,0.9534883720930233,NA,Untreated control
167,2019-10-24,43,1,NA,Untreated control
167,2019-10-29,43,1,NA,Untreated control
168,2019-10-14,0,0,NA,Budup 4% + AB 2%                         L
168,2019-10-17,0,0,NA,Budup 4% + AB 2%                         L
168,2019-10-21,9,0.3333333333333333,NA,Budup 4% + AB 2%                         L
168,2019-10-24,27,1,NA,Budup 4% + AB 2%                         L
168,2019-10-29,27,1,NA,Budup 4% + AB 2%                         L
169,2019-10-14,0,0,NA,Budup 6% + AB 2%                        E
169,2019-10-17,0,0,NA,Budup 6% + AB 2%                        E
169,2019-10-21,3,0.375,NA,Budup 6% + AB 2%                        E
169,2019-10-24,8,1,NA,Budup 6% + AB 2%                        E
169,2019-10-29,8,1,NA,Budup 6% + AB 2%                        E
170,2019-10-14,0,0,NA,Budup 1% + AB 2%                       VL
170,2019-10-17,0,0,NA,Budup 1% + AB 2%                       VL
170,2019-10-21,1,0.1,NA,Budup 1% + AB 2%                       VL
170,2019-10-24,10,1,NA,Budup 1% + AB 2%                       VL
170,2019-10-29,10,1,NA,Budup 1% + AB 2%                       VL
171,2019-10-14,0,0,NA,3% HiCane                                       M
171,2019-10-17,0,0,NA,3% HiCane                                       M
171,2019-10-21,8,0.38095238095238093,NA,3% HiCane                                       M
171,2019-10-24,21,1,NA,3% HiCane                                       M
171,2019-10-29,21,1,NA,3% HiCane                                       M
172,2019-10-14,0,0,NA,Budup 2% + AB 2%                        E
172,2019-10-17,3,0.08823529411764706,NA,Budup 2% + AB 2%                        E
172,2019-10-21,33,0.9705882352941176,NA,Budup 2% + AB 2%                        E
172,2019-10-24,34,1,NA,Budup 2% + AB 2%                        E
172,2019-10-29,34,1,NA,Budup 2% + AB 2%                        E
173,2019-10-14,0,0,NA,2% AB                                                M
173,2019-10-17,0,0,NA,2% AB                                                M
173,2019-10-21,9,0.2903225806451613,NA,2% AB                                                M
173,2019-10-24,31,1,NA,2% AB                                                M
173,2019-10-29,31,1,NA,2% AB                                                M
174,2019-10-14,0,0,NA,Budup 2% + AB 2%                       VL
174,2019-10-17,0,0,NA,Budup 2% + AB 2%                       VL
174,2019-10-21,0,0,NA,Budup 2% + AB 2%                       VL
174,2019-10-24,6,1,NA,Budup 2% + AB 2%                       VL
174,2019-10-29,6,1,NA,Budup 2% + AB 2%                       VL
175,2019-10-14,0,0,NA,Budup 2% + AB 2%                         L
175,2019-10-17,0,0,NA,Budup 2% + AB 2%                         L
175,2019-10-21,4,0.2,NA,Budup 2% + AB 2%                         L
175,2019-10-24,20,1,NA,Budup 2% + AB 2%                         L
175,2019-10-29,20,1,NA,Budup 2% + AB 2%                         L
176,2019-10-14,0,0,NA,Budup 4% + AB 2%                       VL
176,2019-10-17,0,0,NA,Budup 4% + AB 2%                       VL
176,2019-10-21,0,0,NA,Budup 4% + AB 2%                       VL
176,2019-10-24,6,1,NA,Budup 4% + AB 2%                       VL
176,2019-10-29,6,1,NA,Budup 4% + AB 2%                       VL
177,2019-10-14,0,0,NA,Budup Lonza 4% + AB 2%           M
177,2019-10-17,0,0,NA,Budup Lonza 4% + AB 2%           M
177,2019-10-21,0,0,NA,Budup Lonza 4% + AB 2%           M
177,2019-10-24,18,1,NA,Budup Lonza 4% + AB 2%           M
177,2019-10-29,18,1,NA,Budup Lonza 4% + AB 2%           M
178,2019-10-14,0,0,NA,3% HiCane                                        L
178,2019-10-17,0,0,NA,3% HiCane                                        L
178,2019-10-21,0,0,NA,3% HiCane                                        L
178,2019-10-24,2,0.05714285714285714,NA,3% HiCane                                        L
178,2019-10-29,35,1,NA,3% HiCane                                        L
179,2019-10-14,0,0,NA,Budup 6% + AB 2%                         L
179,2019-10-17,0,0,NA,Budup 6% + AB 2%                         L
179,2019-10-21,2,0.09090909090909091,NA,Budup 6% + AB 2%                         L
