CaneID,Date,OpenBuds,BudbreakPercentage,information,Treatment
127,2019-08-30,0,0,NA,Budup 2% + AB 2%                        M
127,2019-09-03,1,0.07692307692307693,NA,Budup 2% + AB 2%                        M
127,2019-09-06,5,0.38461538461538464,NA,Budup 2% + AB 2%                        M
127,2019-09-10,13,1,NA,Budup 2% + AB 2%                        M
127,2019-09-13,13,1,NA,Budup 2% + AB 2%                        M
127,2019-09-17,13,1,NA,Budup 2% + AB 2%                        M
127,2019-09-20,13,1,NA,Budup 2% + AB 2%                        M
128,2019-08-22,0,0,NA,3% HiCane                                      VL
128,2019-08-26,0,0,NA,3% HiCane                                      VL
128,2019-08-30,0,0,NA,3% HiCane                                      VL
128,2019-09-03,0,0,NA,3% HiCane                                      VL
128,2019-09-06,2,0.1,NA,3% HiCane                                      VL
128,2019-09-10,8,0.4,NA,3% HiCane                                      VL
128,2019-09-13,11,0.55,NA,3% HiCane                                      VL
128,2019-09-17,17,0.85,NA,3% HiCane                                      VL
128,2019-09-20,20,1,NA,3% HiCane                                      VL
129,2019-08-22,0,0,NA,Budup 6% + AB 2%                         L
129,2019-08-26,0,0,NA,Budup 6% + AB 2%                         L
129,2019-08-30,0,0,NA,Budup 6% + AB 2%                         L
129,2019-09-03,2,0.14285714285714285,NA,Budup 6% + AB 2%                         L
129,2019-09-06,8,0.5714285714285714,NA,Budup 6% + AB 2%                         L
129,2019-09-10,14,1,NA,Budup 6% + AB 2%                         L
129,2019-09-13,14,1,NA,Budup 6% + AB 2%                         L
129,2019-09-17,14,1,NA,Budup 6% + AB 2%                         L
129,2019-09-20,14,1,NA,Budup 6% + AB 2%                         L
130,2019-08-22,0,0,NA,3% HiCane + 0.2% Driftstop E
130,2019-08-26,1,0.06666666666666667,NA,3% HiCane + 0.2% Driftstop E
130,2019-08-30,10,0.6666666666666666,NA,3% HiCane + 0.2% Driftstop E
130,2019-09-03,14,0.9333333333333333,NA,3% HiCane + 0.2% Driftstop E
130,2019-09-06,15,1,NA,3% HiCane + 0.2% Driftstop E
130,2019-09-10,15,1,NA,3% HiCane + 0.2% Driftstop E
130,2019-09-13,15,1,NA,3% HiCane + 0.2% Driftstop E
130,2019-09-17,15,1,NA,3% HiCane + 0.2% Driftstop E
130,2019-09-20,15,1,NA,3% HiCane + 0.2% Driftstop E
131,2019-08-22,0,0,NA,Budup 1% + AB 2%                       VL
131,2019-08-26,0,0,NA,Budup 1% + AB 2%                       VL
131,2019-08-30,0,0,NA,Budup 1% + AB 2%                       VL
131,2019-09-03,0,0,NA,Budup 1% + AB 2%                       VL
131,2019-09-06,2,0.18181818181818182,NA,Budup 1% + AB 2%                       VL
131,2019-09-10,7,0.6363636363636364,NA,Budup 1% + AB 2%                       VL
131,2019-09-13,8,0.7272727272727273,NA,Budup 1% + AB 2%                       VL
131,2019-09-17,11,1,NA,Budup 1% + AB 2%                       VL
131,2019-09-20,11,1,NA,Budup 1% + AB 2%                       VL
132,2019-08-22,0,0,NA,Budup 4% + AB 2%                        M
132,2019-08-26,0,0,NA,Budup 4% + AB 2%                        M
132,2019-08-30,0,0,NA,Budup 4% + AB 2%                        M
132,2019-09-03,4,0.4,NA,Budup 4% + AB 2%                        M
132,2019-09-06,9,0.9,NA,Budup 4% + AB 2%                        M
132,2019-09-10,9,0.9,NA,Budup 4% + AB 2%                        M
132,2019-09-13,10,1,NA,Budup 4% + AB 2%                        M
132,2019-09-17,10,1,NA,Budup 4% + AB 2%                        M
132,2019-09-20,10,1,NA,Budup 4% + AB 2%                        M
133,2019-08-22,0,0,NA,Budup 1% + AB 2%                         L
133,2019-08-26,0,0,NA,Budup 1% + AB 2%                         L
133,2019-08-30,0,0,NA,Budup 1% + AB 2%                         L
133,2019-09-03,2,0.11764705882352941,NA,Budup 1% + AB 2%                         L
133,2019-09-06,4,0.23529411764705882,NA,Budup 1% + AB 2%                         L
133,2019-09-10,12,0.7058823529411765,NA,Budup 1% + AB 2%                         L
133,2019-09-13,13,0.7647058823529411,NA,Budup 1% + AB 2%                         L
133,2019-09-17,17,1,NA,Budup 1% + AB 2%                         L
133,2019-09-20,17,1,NA,Budup 1% + AB 2%                         L
134,2019-08-22,0,0,NA,Budup 6% + AB 2%                        M
134,2019-08-26,0,0,NA,Budup 6% + AB 2%                        M
134,2019-08-30,0,0,NA,Budup 6% + AB 2%                        M
134,2019-09-03,1,0.0625,NA,Budup 6% + AB 2%                        M
134,2019-09-06,7,0.4375,NA,Budup 6% + AB 2%                        M
134,2019-09-10,12,0.75,NA,Budup 6% + AB 2%                        M
134,2019-09-13,13,0.8125,NA,Budup 6% + AB 2%                        M
134,2019-09-17,16,1,NA,Budup 6% + AB 2%                        M
134,2019-09-20,16,1,NA,Budup 6% + AB 2%                        M
135,2019-08-22,0,0,NA,Budup 1% + AB 2%                        M
135,2019-08-26,0,0,NA,Budup 1% + AB 2%                        M
135,2019-08-30,0,0,NA,Budup 1% + AB 2%                        M
135,2019-09-03,1,0.05555555555555555,NA,Budup 1% + AB 2%                        M
135,2019-09-06,5,0.2777777777777778,NA,Budup 1% + AB 2%                        M
135,2019-09-10,16,0.8888888888888888,NA,Budup 1% + AB 2%                        M
135,2019-09-13,16,0.8888888888888888,NA,Budup 1% + AB 2%                        M
135,2019-09-17,18,1,NA,Budup 1% + AB 2%                        M
135,2019-09-20,18,1,NA,Budup 1% + AB 2%                        M
136,2019-08-22,0,0,NA,Budup 1% + AB 2%                        E
136,2019-08-26,0,0,NA,Budup 1% + AB 2%                        E
136,2019-08-30,0,0,NA,Budup 1% + AB 2%                        E
136,2019-09-03,6,0.42857142857142855,NA,Budup 1% + AB 2%                        E
136,2019-09-06,12,0.8571428571428571,NA,Budup 1% + AB 2%                        E
136,2019-09-10,13,0.9285714285714286,NA,Budup 1% + AB 2%                        E
136,2019-09-13,14,1,NA,Budup 1% + AB 2%                        E
136,2019-09-17,14,1,NA,Budup 1% + AB 2%                        E
136,2019-09-20,14,1,NA,Budup 1% + AB 2%                        E
137,2019-08-22,0,0,NA,Budup Lonza 4% + AB 2%           M
137,2019-08-26,0,0,NA,Budup Lonza 4% + AB 2%           M
137,2019-08-30,0,0,NA,Budup Lonza 4% + AB 2%           M
137,2019-09-03,4,0.3076923076923077,NA,Budup Lonza 4% + AB 2%           M
137,2019-09-06,11,0.8461538461538461,NA,Budup Lonza 4% + AB 2%           M
137,2019-09-10,13,1,NA,Budup Lonza 4% + AB 2%           M
137,2019-09-13,13,1,NA,Budup Lonza 4% + AB 2%           M
137,2019-09-17,13,1,NA,Budup Lonza 4% + AB 2%           M
137,2019-09-20,13,1,NA,Budup Lonza 4% + AB 2%           M
138,2019-08-22,0,0,NA,3% HiCane                                       M
138,2019-08-26,0,0,NA,3% HiCane                                       M
138,2019-08-30,0,0,NA,3% HiCane                                       M
138,2019-09-03,2,0.13333333333333333,NA,3% HiCane                                       M
138,2019-09-06,10,0.6666666666666666,NA,3% HiCane                                       M
138,2019-09-10,13,0.8666666666666667,NA,3% HiCane                                       M
138,2019-09-13,15,1,NA,3% HiCane                                       M
138,2019-09-17,15,1,NA,3% HiCane                                       M
138,2019-09-20,15,1,NA,3% HiCane                                       M
139,2019-08-22,0,0,NA,Budup 4% + AB 2%                         L
139,2019-08-26,0,0,NA,Budup 4% + AB 2%                         L
139,2019-08-30,0,0,NA,Budup 4% + AB 2%                         L
139,2019-09-03,3,0.1875,NA,Budup 4% + AB 2%                         L
139,2019-09-06,7,0.4375,NA,Budup 4% + AB 2%                         L
139,2019-09-10,13,0.8125,NA,Budup 4% + AB 2%                         L
139,2019-09-13,16,1,NA,Budup 4% + AB 2%                         L
139,2019-09-17,16,1,NA,Budup 4% + AB 2%                         L
139,2019-09-20,16,1,NA,Budup 4% + AB 2%                         L
140,2019-08-22,0,0,NA,3% HiCane                                        L
140,2019-08-26,0,0,NA,3% HiCane                                        L
140,2019-08-30,0,0,NA,3% HiCane                                        L
140,2019-09-03,3,0.2,NA,3% HiCane                                        L
140,2019-09-06,15,1,NA,3% HiCane                                        L
140,2019-09-10,15,1,NA,3% HiCane                                        L
140,2019-09-13,15,1,NA,3% HiCane                                        L
140,2019-09-17,15,1,NA,3% HiCane                                        L
140,2019-09-20,15,1,NA,3% HiCane                                        L
141,2019-08-22,0,0,NA,Budup 2% + AB 2%                         L
141,2019-08-26,0,0,NA,Budup 2% + AB 2%                         L
141,2019-08-30,0,0,NA,Budup 2% + AB 2%                         L
141,2019-09-03,3,0.1875,NA,Budup 2% + AB 2%                         L
141,2019-09-06,6,0.375,NA,Budup 2% + AB 2%                         L
141,2019-09-10,15,0.9375,NA,Budup 2% + AB 2%                         L
141,2019-09-13,16,1,NA,Budup 2% + AB 2%                         L
141,2019-09-17,16,1,NA,Budup 2% + AB 2%                         L
141,2019-09-20,16,1,NA,Budup 2% + AB 2%                         L
142,2019-08-22,0,0,NA,Untreated control
142,2019-08-26,0,0,NA,Untreated control
142,2019-08-30,3,0.2727272727272727,NA,Untreated control
142,2019-09-03,6,0.5454545454545454,NA,Untreated control
142,2019-09-06,10,0.9090909090909091,NA,Untreated control
142,2019-09-10,10,0.9090909090909091,NA,Untreated control
142,2019-09-13,11,1,NA,Untreated control
142,2019-09-17,11,1,NA,Untreated control
142,2019-09-20,11,1,NA,Untreated control
143,2019-08-22,0,0,NA,Budup 6% + AB 2%                       VL
143,2019-08-26,0,0,NA,Budup 6% + AB 2%                       VL
143,2019-08-30,0,0,NA,Budup 6% + AB 2%                       VL
143,2019-09-03,0,0,NA,Budup 6% + AB 2%                       VL
143,2019-09-06,0,0,NA,Budup 6% + AB 2%                       VL
143,2019-09-10,5,0.38461538461538464,NA,Budup 6% + AB 2%                       VL
143,2019-09-13,8,0.6153846153846154,NA,Budup 6% + AB 2%                       VL
143,2019-09-17,11,0.8461538461538461,NA,Budup 6% + AB 2%                       VL
143,2019-09-20,13,1,NA,Budup 6% + AB 2%                       VL
144,2019-08-22,0,0,NA,Budup 2% + AB 2%                       VL
144,2019-08-26,0,0,NA,Budup 2% + AB 2%                       VL
144,2019-08-30,0,0,NA,Budup 2% + AB 2%                       VL
144,2019-09-03,0,0,NA,Budup 2% + AB 2%                       VL
144,2019-09-06,2,0.10526315789473684,NA,Budup 2% + AB 2%                       VL
144,2019-09-10,6,0.3157894736842105,NA,Budup 2% + AB 2%                       VL
144,2019-09-13,11,0.5789473684210527,NA,Budup 2% + AB 2%                       VL
144,2019-09-17,19,1,NA,Budup 2% + AB 2%                       VL
144,2019-09-20,19,1,NA,Budup 2% + AB 2%                       VL
145,2019-08-22,0,0,NA,Budup 1% + AB 2%                        E
145,2019-08-26,0,0,NA,Budup 1% + AB 2%                        E
145,2019-08-30,4,0.3333333333333333,NA,Budup 1% + AB 2%                        E
145,2019-09-03,8,0.6666666666666666,NA,Budup 1% + AB 2%                        E
145,2019-09-06,11,0.9166666666666666,NA,Budup 1% + AB 2%                        E
145,2019-09-10,12,1,NA,Budup 1% + AB 2%                        E
145,2019-09-13,12,1,NA,Budup 1% + AB 2%                        E
145,2019-09-17,12,1,NA,Budup 1% + AB 2%                        E
145,2019-09-20,12,1,NA,Budup 1% + AB 2%                        E
146,2019-08-22,0,0,NA,Budup Lonza 4% + AB 2%           M
146,2019-08-26,0,0,NA,Budup Lonza 4% + AB 2%           M
146,2019-08-30,0,0,NA,Budup Lonza 4% + AB 2%           M
146,2019-09-03,3,0.17647058823529413,NA,Budup Lonza 4% + AB 2%           M
146,2019-09-06,9,0.5294117647058824,NA,Budup Lonza 4% + AB 2%           M
146,2019-09-10,17,1,NA,Budup Lonza 4% + AB 2%           M
146,2019-09-13,17,1,NA,Budup Lonza 4% + AB 2%           M
146,2019-09-17,17,1,NA,Budup Lonza 4% + AB 2%           M
146,2019-09-20,17,1,NA,Budup Lonza 4% + AB 2%           M
147,2019-08-22,0,0,NA,Budup 2% + AB 2%                       VL
147,2019-08-26,0,0,NA,Budup 2% + AB 2%                       VL
147,2019-08-30,0,0,NA,Budup 2% + AB 2%                       VL
147,2019-09-03,0,0,NA,Budup 2% + AB 2%                       VL
147,2019-09-06,0,0,NA,Budup 2% + AB 2%                       VL
147,2019-09-10,8,0.6153846153846154,NA,Budup 2% + AB 2%                       VL
147,2019-09-13,8,0.6153846153846154,NA,Budup 2% + AB 2%                       VL
147,2019-09-17,13,1,NA,Budup 2% + AB 2%                       VL
147,2019-09-20,13,1,NA,Budup 2% + AB 2%                       VL
148,2019-08-22,0,0,NA,Budup 1% + AB 2%                         L
148,2019-08-26,0,0,NA,Budup 1% + AB 2%                         L
148,2019-08-30,0,0,NA,Budup 1% + AB 2%                         L
148,2019-09-03,5,0.38461538461538464,NA,Budup 1% + AB 2%                         L
148,2019-09-06,9,0.6923076923076923,NA,Budup 1% + AB 2%                         L
148,2019-09-10,12,0.9230769230769231,NA,Budup 1% + AB 2%                         L
148,2019-09-13,13,1,NA,Budup 1% + AB 2%                         L
148,2019-09-17,13,1,NA,Budup 1% + AB 2%                         L
148,2019-09-20,13,1,NA,Budup 1% + AB 2%                         L
149,2019-08-22,0,0,NA,Budup 4% + AB 2%                        M
149,2019-08-26,0,0,NA,Budup 4% + AB 2%                        M
149,2019-08-30,0,0,NA,Budup 4% + AB 2%                        M
149,2019-09-03,6,0.3333333333333333,NA,Budup 4% + AB 2%                        M
149,2019-09-06,11,0.6111111111111112,NA,Budup 4% + AB 2%                        M
149,2019-09-10,15,0.8333333333333334,NA,Budup 4% + AB 2%                        M
149,2019-09-13,15,0.8333333333333334,NA,Budup 4% + AB 2%                        M
149,2019-09-17,18,1,NA,Budup 4% + AB 2%                        M
149,2019-09-20,18,1,NA,Budup 4% + AB 2%                        M
150,2019-08-22,0,0,NA,Budup 1% + AB 2%                        M
150,2019-08-26,0,0,NA,Budup 1% + AB 2%                        M
150,2019-08-30,0,0,NA,Budup 1% + AB 2%                        M
150,2019-09-03,1,0.07692307692307693,NA,Budup 1% + AB 2%                        M
150,2019-09-06,9,0.6923076923076923,NA,Budup 1% + AB 2%                        M
150,2019-09-10,11,0.8461538461538461,NA,Budup 1% + AB 2%                        M
150,2019-09-13,13,1,NA,Budup 1% + AB 2%                        M
150,2019-09-17,13,1,NA,Budup 1% + AB 2%                        M
150,2019-09-20,13,1,NA,Budup 1% + AB 2%                        M
151,2019-08-22,0,0,NA,Budup 6% + AB 2%                       VL
151,2019-08-26,0,0,NA,Budup 6% + AB 2%                       VL
151,2019-08-30,0,0,NA,Budup 6% + AB 2%                       VL
151,2019-09-03,0,0,NA,Budup 6% + AB 2%                       VL
151,2019-09-06,2,0.16666666666666666,NA,Budup 6% + AB 2%                       VL
151,2019-09-10,4,0.3333333333333333,NA,Budup 6% + AB 2%                       VL
151,2019-09-13,7,0.5833333333333334,NA,Budup 6% + AB 2%                       VL
151,2019-09-17,11,0.9166666666666666,NA,Budup 6% + AB 2%                       VL
151,2019-09-20,12,1,NA,Budup 6% + AB 2%                       VL
152,2019-08-22,0,0,NA,3% HiCane                                        L
152,2019-08-26,0,0,NA,3% HiCane                                        L
152,2019-08-30,0,0,NA,3% HiCane                                        L
152,2019-09-03,1,0.043478260869565216,NA,3% HiCane                                        L
152,2019-09-06,19,0.8260869565217391,NA,3% HiCane                                        L
152,2019-09-10,21,0.9130434782608695,NA,3% HiCane                                        L
152,2019-09-13,23,1,NA,3% HiCane                                        L
152,2019-09-17,23,1,NA,3% HiCane                                        L
152,2019-09-20,23,1,NA,3% HiCane                                        L
153,2019-08-22,0,0,NA,Untreated control
153,2019-08-26,0,0,NA,Untreated control
153,2019-08-30,0,0,NA,Untreated control
153,2019-09-03,2,0.18181818181818182,NA,Untreated control
153,2019-09-06,7,0.6363636363636364,NA,Untreated control
153,2019-09-10,10,0.9090909090909091,NA,Untreated control
153,2019-09-13,10,0.9090909090909091,NA,Untreated control
153,2019-09-17,11,1,NA,Untreated control
153,2019-09-20,11,1,NA,Untreated control
154,2019-08-22,0,0,NA,3% HiCane                                      VL
154,2019-08-26,0,0,NA,3% HiCane                                      VL
154,2019-08-30,0,0,NA,3% HiCane                                      VL
154,2019-09-03,2,0.1111111111111111,NA,3% HiCane                                      VL
154,2019-09-06,7,0.3888888888888889,NA,3% HiCane                                      VL
154,2019-09-10,12,0.6666666666666666,NA,3% HiCane                                      VL
154,2019-09-13,18,1,NA,3% HiCane                                      VL
154,2019-09-17,18,1,NA,3% HiCane                                      VL
154,2019-09-20,18,1,NA,3% HiCane                                      VL
155,2019-08-22,0,0,NA,Budup 6% + AB 2%                         L
155,2019-08-26,0,0,NA,Budup 6% + AB 2%                         L
155,2019-08-30,0,0,NA,Budup 6% + AB 2%                         L
155,2019-09-03,4,0.13333333333333333,NA,Budup 6% + AB 2%                         L
155,2019-09-06,13,0.43333333333333335,NA,Budup 6% + AB 2%                         L
155,2019-09-10,25,0.8333333333333334,NA,Budup 6% + AB 2%                         L
155,2019-09-13,26,0.8666666666666667,NA,Budup 6% + AB 2%                         L
155,2019-09-17,30,1,NA,Budup 6% + AB 2%                         L
155,2019-09-20,30,1,NA,Budup 6% + AB 2%                         L
156,2019-08-22,0,0,NA,Budup 1% + AB 2%                       VL
156,2019-08-26,0,0,NA,Budup 1% + AB 2%                       VL
156,2019-08-30,0,0,NA,Budup 1% + AB 2%                       VL
156,2019-09-03,0,0,NA,Budup 1% + AB 2%                       VL
156,2019-09-06,1,0.06666666666666667,NA,Budup 1% + AB 2%                       VL
156,2019-09-10,5,0.3333333333333333,NA,Budup 1% + AB 2%                       VL
156,2019-09-13,8,0.5333333333333333,NA,Budup 1% + AB 2%                       VL
156,2019-09-17,12,0.8,NA,Budup 1% + AB 2%                       VL
156,2019-09-20,15,1,NA,Budup 1% + AB 2%                       VL
157,2019-08-22,0,0,NA,Budup 2% + AB 2%                        E
157,2019-08-26,0,0,NA,Budup 2% + AB 2%                        E
157,2019-08-30,6,0.2608695652173913,NA,Budup 2% + AB 2%                        E
157,2019-09-03,17,0.7391304347826086,NA,Budup 2% + AB 2%                        E
157,2019-09-06,20,0.8695652173913043,NA,Budup 2% + AB 2%                        E
157,2019-09-10,21,0.9130434782608695,NA,Budup 2% + AB 2%                        E
157,2019-09-13,23,1,NA,Budup 2% + AB 2%                        E
157,2019-09-17,23,1,NA,Budup 2% + AB 2%                        E
157,2019-09-20,23,1,NA,Budup 2% + AB 2%                        E
158,2019-08-22,0,0,NA,Budup 4% + AB 2%                       VL
158,2019-08-26,0,0,NA,Budup 4% + AB 2%                       VL
158,2019-08-30,0,0,NA,Budup 4% + AB 2%                       VL
158,2019-09-03,0,0,NA,Budup 4% + AB 2%                       VL
158,2019-09-06,1,0.05263157894736842,NA,Budup 4% + AB 2%                       VL
158,2019-09-10,10,0.5263157894736842,NA,Budup 4% + AB 2%                       VL
158,2019-09-13,10,0.5263157894736842,NA,Budup 4% + AB 2%                       VL
158,2019-09-17,15,0.7894736842105263,NA,Budup 4% + AB 2%                       VL
158,2019-09-20,19,1,NA,Budup 4% + AB 2%                       VL
159,2019-08-22,0,0,NA,Budup 2% + AB 2%                         L
159,2019-08-26,0,0,NA,Budup 2% + AB 2%                         L
159,2019-08-30,0,0,NA,Budup 2% + AB 2%                         L
159,2019-09-03,6,0.3,NA,Budup 2% + AB 2%                         L
159,2019-09-06,12,0.6,NA,Budup 2% + AB 2%                         L
159,2019-09-10,19,0.95,NA,Budup 2% + AB 2%                         L
159,2019-09-13,20,1,NA,Budup 2% + AB 2%                         L
159,2019-09-17,20,1,NA,Budup 2% + AB 2%                         L
159,2019-09-20,20,1,NA,Budup 2% + AB 2%                         L
160,2019-08-22,0,0,NA,Budup 4% + AB 2%                        E
160,2019-08-26,0,0,NA,Budup 4% + AB 2%                        E
160,2019-08-30,2,0.09090909090909091,NA,Budup 4% + AB 2%                        E
160,2019-09-03,13,0.5909090909090909,NA,Budup 4% + AB 2%                        E
160,2019-09-06,19,0.8636363636363636,NA,Budup 4% + AB 2%                        E
160,2019-09-10,22,1,NA,Budup 4% + AB 2%                        E
160,2019-09-13,22,1,NA,Budup 4% + AB 2%                        E
160,2019-09-17,22,1,NA,Budup 4% + AB 2%                        E
160,2019-09-20,22,1,NA,Budup 4% + AB 2%                        E
161,2019-08-22,0,0,NA,Budup 6% + AB 2%                        M
161,2019-08-26,0,0,NA,Budup 6% + AB 2%                        M
161,2019-08-30,0,0,NA,Budup 6% + AB 2%                        M
161,2019-09-03,2,0.09523809523809523,NA,Budup 6% + AB 2%                        M
161,2019-09-06,5,0.23809523809523808,NA,Budup 6% + AB 2%                        M
161,2019-09-10,19,0.9047619047619048,NA,Budup 6% + AB 2%                        M
161,2019-09-13,21,1,NA,Budup 6% + AB 2%                        M
161,2019-09-17,21,1,NA,Budup 6% + AB 2%                        M
161,2019-09-20,21,1,NA,Budup 6% + AB 2%                        M
162,2019-08-22,0,0,NA,Budup 6% + AB 2%                        E
162,2019-08-26,2,0.18181818181818182,NA,Budup 6% + AB 2%                        E
162,2019-08-30,4,0.36363636363636365,NA,Budup 6% + AB 2%                        E
162,2019-09-03,10,0.9090909090909091,NA,Budup 6% + AB 2%                        E
162,2019-09-06,11,1,NA,Budup 6% + AB 2%                        E
162,2019-09-10,11,1,NA,Budup 6% + AB 2%                        E
162,2019-09-13,11,1,NA,Budup 6% + AB 2%                        E
162,2019-09-17,11,1,NA,Budup 6% + AB 2%                        E
162,2019-09-20,11,1,NA,Budup 6% + AB 2%                        E
163,2019-08-22,0,0,NA,Budup 2% + AB 2%                        M
163,2019-08-26,0,0,NA,Budup 2% + AB 2%                        M
163,2019-08-30,0,0,NA,Budup 2% + AB 2%                        M
163,2019-09-03,5,0.3125,NA,Budup 2% + AB 2%                        M
163,2019-09-06,9,0.5625,NA,Budup 2% + AB 2%                        M
163,2019-09-10,13,0.8125,NA,Budup 2% + AB 2%                        M
163,2019-09-13,16,1,NA,Budup 2% + AB 2%                        M
163,2019-09-17,16,1,NA,Budup 2% + AB 2%                        M
163,2019-09-20,16,1,NA,Budup 2% + AB 2%                        M
164,2019-08-22,0,0,NA,2% AB                                                M
164,2019-08-26,0,0,NA,2% AB                                                M
164,2019-08-30,0,0,NA,2% AB                                                M
164,2019-09-03,5,0.4166666666666667,NA,2% AB                                                M
164,2019-09-06,8,0.6666666666666666,NA,2% AB                                                M
164,2019-09-10,12,1,NA,2% AB                                                M
164,2019-09-13,12,1,NA,2% AB                                                M
164,2019-09-17,12,1,NA,2% AB                                                M
164,2019-09-20,12,1,NA,2% AB                                                M
165,2019-08-22,0,0,NA,3% HiCane + 0.2% Driftstop E
165,2019-08-26,2,0.125,NA,3% HiCane + 0.2% Driftstop E
165,2019-08-30,10,0.625,NA,3% HiCane + 0.2% Driftstop E
165,2019-09-03,16,1,NA,3% HiCane + 0.2% Driftstop E
165,2019-09-06,16,1,NA,3% HiCane + 0.2% Driftstop E
165,2019-09-10,16,1,NA,3% HiCane + 0.2% Driftstop E
165,2019-09-13,16,1,NA,3% HiCane + 0.2% Driftstop E
165,2019-09-17,16,1,NA,3% HiCane + 0.2% Driftstop E
165,2019-09-20,16,1,NA,3% HiCane + 0.2% Driftstop E
166,2019-08-22,0,0,NA,3% HiCane                                       M
166,2019-08-26,0,0,NA,3% HiCane                                       M
166,2019-08-30,0,0,NA,3% HiCane                                       M
166,2019-09-03,10,0.5263157894736842,NA,3% HiCane                                       M
166,2019-09-06,14,0.7368421052631579,NA,3% HiCane                                       M
166,2019-09-10,19,1,NA,3% HiCane                                       M
166,2019-09-13,19,1,NA,3% HiCane                                       M
166,2019-09-17,19,1,NA,3% HiCane                                       M
166,2019-09-20,19,1,NA,3% HiCane                                       M
167,2019-08-22,0,0,NA,Untreated control
167,2019-08-26,0,0,NA,Untreated control
167,2019-08-30,2,0.14285714285714285,NA,Untreated control
167,2019-09-03,9,0.6428571428571429,NA,Untreated control
167,2019-09-06,13,0.9285714285714286,NA,Untreated control
167,2019-09-10,13,0.9285714285714286,NA,Untreated control
167,2019-09-13,14,1,NA,Untreated control
167,2019-09-17,14,1,NA,Untreated control
167,2019-09-20,14,1,NA,Untreated control
168,2019-08-22,0,0,NA,Budup 4% + AB 2%                         L
168,2019-08-26,0,0,NA,Budup 4% + AB 2%                         L
168,2019-08-30,0,0,NA,Budup 4% + AB 2%                         L
168,2019-09-03,5,0.25,NA,Budup 4% + AB 2%                         L
168,2019-09-06,11,0.55,NA,Budup 4% + AB 2%                         L
168,2019-09-10,18,0.9,NA,Budup 4% + AB 2%                         L
168,2019-09-13,20,1,NA,Budup 4% + AB 2%                         L
168,2019-09-17,20,1,NA,Budup 4% + AB 2%                         L
168,2019-09-20,20,1,NA,Budup 4% + AB 2%                         L
169,2019-08-22,0,0,NA,Budup 6% + AB 2%                        E
169,2019-08-26,0,0,NA,Budup 6% + AB 2%                        E
169,2019-08-30,0,0,NA,Budup 6% + AB 2%                        E
169,2019-09-03,3,0.3333333333333333,NA,Budup 6% + AB 2%                        E
169,2019-09-06,6,0.6666666666666666,NA,Budup 6% + AB 2%                        E
169,2019-09-10,7,0.7777777777777778,NA,Budup 6% + AB 2%                        E
169,2019-09-13,8,0.8888888888888888,NA,Budup 6% + AB 2%                        E
169,2019-09-17,9,1,NA,Budup 6% + AB 2%                        E
169,2019-09-20,9,1,NA,Budup 6% + AB 2%                        E
170,2019-08-22,0,0,NA,Budup 1% + AB 2%                       VL
170,2019-08-26,0,0,NA,Budup 1% + AB 2%                       VL
170,2019-08-30,0,0,NA,Budup 1% + AB 2%                       VL
170,2019-09-03,0,0,NA,Budup 1% + AB 2%                       VL
170,2019-09-06,0,0,NA,Budup 1% + AB 2%                       VL
170,2019-09-10,2,0.13333333333333333,NA,Budup 1% + AB 2%                       VL
170,2019-09-13,10,0.6666666666666666,NA,Budup 1% + AB 2%                       VL
170,2019-09-17,12,0.8,NA,Budup 1% + AB 2%                       VL
170,2019-09-20,15,1,NA,Budup 1% + AB 2%                       VL
171,2019-08-22,0,0,NA,3% HiCane                                       M
171,2019-08-26,0,0,NA,3% HiCane                                       M
171,2019-08-30,0,0,NA,3% HiCane                                       M
171,2019-09-03,10,0.4166666666666667,NA,3% HiCane                                       M
171,2019-09-06,21,0.875,NA,3% HiCane                                       M
171,2019-09-10,22,0.9166666666666666,NA,3% HiCane                                       M
171,2019-09-13,24,1,NA,3% HiCane                                       M
171,2019-09-17,24,1,NA,3% HiCane                                       M
171,2019-09-20,24,1,NA,3% HiCane                                       M
172,2019-08-22,0,0,NA,Budup 2% + AB 2%                        E
172,2019-08-26,0,0,NA,Budup 2% + AB 2%                        E
172,2019-08-30,1,0.07142857142857142,NA,Budup 2% + AB 2%                        E
172,2019-09-03,8,0.5714285714285714,NA,Budup 2% + AB 2%                        E
172,2019-09-06,11,0.7857142857142857,NA,Budup 2% + AB 2%                        E
172,2019-09-10,13,0.9285714285714286,NA,Budup 2% + AB 2%                        E
172,2019-09-13,14,1,NA,Budup 2% + AB 2%                        E
172,2019-09-17,14,1,NA,Budup 2% + AB 2%                        E
172,2019-09-20,14,1,NA,Budup 2% + AB 2%                        E
173,2019-08-22,0,0,NA,2% AB                                                M
173,2019-08-26,0,0,NA,2% AB                                                M
173,2019-08-30,0,0,NA,2% AB                                                M
173,2019-09-03,1,0.05263157894736842,NA,2% AB                                                M
173,2019-09-06,4,0.21052631578947367,NA,2% AB                                                M
173,2019-09-10,13,0.6842105263157895,NA,2% AB                                                M
173,2019-09-13,17,0.8947368421052632,NA,2% AB                                                M
173,2019-09-17,19,1,NA,2% AB                                                M
173,2019-09-20,19,1,NA,2% AB                                                M
174,2019-08-22,0,0,NA,Budup 2% + AB 2%                       VL
174,2019-08-26,0,0,NA,Budup 2% + AB 2%                       VL
174,2019-08-30,0,0,NA,Budup 2% + AB 2%                       VL
